Stage_Name,Full_Name,Korean_Name,Group,Country,File_Name
Mark,Mark Yien Tuan,마크 이엔 투안,GOT7,USA,male_idols/Mark_MarkYienTuan.jpeg
Jackson,Jackson Wang,잭슨 왕,GOT7,Hong Kong,male_idols/Jackson_JacksonWang.jpeg
Jinyoung,Park Jinyoung,박진영,GOT7,South Korea,male_idols/Jinyoung_ParkJinyoung.png
Youngjae,Choi Youngjae,최영재,GOT7,South Korea,male_idols/Youngjae_ChoiYoungjae.jpeg
BamBam,Kunpimook Bhuwakul,꾼삐묵 부와꾼,GOT7,Thailand,male_idols/BamBam_KunpimookBhuwakul.jpeg
Yugyeom,Kim Yugyeom,김유겸,GOT7,South Korea,male_idols/Yugyeom_KimYugyeom.jpeg
Aron,Kwak Youngmin,곽영민,NU'EST,South Korea,male_idols/Aron_KwakYoungmin.jpeg
JR,Kim Jonghyun,김종현,NU'EST,South Korea,male_idols/JR_KimJonghyun.jpeg
Baekho,Kang Dongho,강동호,NU'EST,South Korea,male_idols/Baekho_KangDongho.jpeg
Minhyun,Hwang Minhyun,황민현,NU'EST,South Korea,male_idols/Minhyun_HwangMinhyun.jpeg
Ren,Choi Minki,최민기,NU'EST,South Korea,male_idols/Ren_ChoiMinki.jpeg
Junhyuk,Choi Junhyuk,최준혁,HOTSHOT,South Korea,male_idols/Junhyuk_ChoiJunhyuk.jpeg
Timoteo,Kim Moongyu,김문규,HOTSHOT,South Korea,male_idols/Timoteo_KimMoongyu.jpeg
Taehyun,Noh Taehyun,노태현,HOTSHOT,South Korea,male_idols/Taehyun_NohTaehyun.jpeg
Sungwoon,Ha Sungwoon,하성운,Wanna One,South Korea,male_idols/Sungwoon_HaSungwoon.png
Yoonsan,Yoon Sanghyuk,윤상혁,HOTSHOT,South Korea,male_idols/Yoonsan_YoonSanghyuk.png
Hojung,Go Hojung,고호정,HOTSHOT,South Korea,male_idols/Hojung_GoHojung.webp
Jisung,Yoon Jisung,윤지성,Wanna One,South Korea,male_idols/Jisung_YoonJisung.jpeg
Seongwu,Ong Seunwu,옹성우,Wanna One,South Korea,male_idols/Seongwu_OngSeunwu.jpeg
Jaehwan,Kim Jaehwan,김재환,Wanna One,South Korea,male_idols/Jaehwan_KimJaehwan.jpeg
Daniel,Kang Daniel,강다니엘,Wanna One,South Korea,male_idols/Daniel_KangDaniel.jpeg
Jihoon,Park Jihoon,박지훈,Wanna One,South Korea,male_idols/Jihoon_ParkJihoon.png
Woojin,Park Woojin,박우진,AB6IX,South Korea,male_idols/Woojin_ParkWoojin.png
Jinyoung,Bae Jinyoung,배진영,CIX,South Korea,male_idols/Jinyoung_BaeJinyoung.jpeg
Daehwi,Lee Daehwi,이대휘,AB6IX,South Korea,male_idols/Daehwi_LeeDaehwi.webp
Lai Kuanlin,Lai Kuanlin,라이관린,Wanna One,Taiwan,male_idols/LaiKuanlin_LaiKuanlin.jpeg
Hyojin,Kim Hyojin,김효진,ONF,South Korea,male_idols/Hyojin_KimHyojin.jpeg
E-tion,Lee Changyoon,이창윤,ONF,South Korea,male_idols/E-tion_LeeChangyoon.jpeg
J-Us,Lee Seungjoon,이승준,ONF,South Korea,male_idols/J-Us_LeeSeungjoon.webp
Wyatt,Shim Jaeyoung,심재영,ONF,South Korea,male_idols/Wyatt_ShimJaeyoung.webp
MK,Park Minkyun,박민균,ONF,South Korea,male_idols/MK_ParkMinkyun.webp
U,Mizuguchi Yuto,미즈구치 유토,ONF,Japan,male_idols/U_MizuguchiYuto.webp
Laun,Kim Minseok,김민석,,South Korea,male_idols/Laun_KimMinseok.webp
Donghun,Lee Donghun,이동훈,A.C.E,South Korea,male_idols/Donghun_LeeDonghun.jpeg
Wow,Kim Seyoon,김세윤,A.C.E,South Korea,male_idols/Wow_KimSeyoon.jpeg
Jun,Park Junhee,박준희,A.C.E,South Korea,male_idols/Jun_ParkJunhee.jpeg
Byeongkwan,Kim Byeongkwan,김병관,A.C.E,South Korea,male_idols/Byeongkwan_KimByeongkwan.jpeg
Chan,Kang Yoochan,강유찬,A.C.E,South Korea,male_idols/Chan_KangYoochan.png
Hweseung,Yoo Hweseung,유회승,N.Flying,South Korea,male_idols/Hweseung_YooHweseung.png
Daeyeol,Lee Daeyeol,이대열,Golden Child,South Korea,male_idols/Daeyeol_LeeDaeyeol.jpeg
Y,Choi Sungyoon,최성윤,Golden Child,South Korea,male_idols/Y_ChoiSungyoon.webp
Jaeseok,Park Jaeseok,박재석,,South Korea,male_idols/Jaeseok_ParkJaeseok.jpeg
Jangjun,Lee Jangjun,이장준,Golden Child,South Korea,male_idols/Jangjun_LeeJangjun.jpeg
TAG,Son Youngtaek,손영택,Golden Child,South Korea,male_idols/TAG_SonYoungtaek.png
Seungmin,Bae Seungmin,배승민,Golden Child,South Korea,male_idols/Seungmin_BaeSeungmin.jpeg
Jaehyun,Bong Jaehyun,봉재현,Golden Child,South Korea,male_idols/Jaehyun_BongJaehyun.jpeg
Jibeom,Kim Jibeom,김지범,Golden Child,South Korea,male_idols/Jibeom_KimJibeom.jpeg
Donghyun,Kim Donghyun,김동현,Golden Child,South Korea,male_idols/Donghyun_KimDonghyun.jpeg
Joochan,Hong Joochan,홍주찬,Golden Child,South Korea,male_idols/Joochan_HongJoochan.jpeg
Bomin,Choi Bomin,최보민,Golden Child,South Korea,male_idols/Bomin_ChoiBomin.png
Jinhoo,Kim Jinwook,김진욱,,South Korea,male_idols/Jinhoo_KimJinwook.png
Kuhn,Noh Sooil,노수일,UP10TION,South Korea,male_idols/Kuhn_NohSooil.png
Kongyeol,Go Minsoo,고민수,UP10TION,South Korea,male_idols/Kongyeol_GoMinsoo.png
Wei,Lee Jinhyuk,이진혁,,South Korea,male_idols/Wei_LeeJinhyuk.jpeg
Bitto,Lee Changhyun,이창현,UP10TION,South Korea,male_idols/Bitto_LeeChanghyun.jpeg
Wooshin,Kim Wooseok,김우석,,South Korea,male_idols/Wooshin_KimWooseok.jpeg
Sunyoul,Seon Yein,선예인,UP10TION,South Korea,male_idols/Sunyoul_SeonYein.png
Gyujin,Han Gyujin,한규진,UP10TION,South Korea,male_idols/Gyujin_HanGyujin.webp
Hwanhee,Lee Hwanhee,이환희,UP10TION,South Korea,male_idols/Hwanhee_LeeHwanhee.jpeg
Xiao,Lee Dongyeol,이동열,UP10TION,South Korea,male_idols/Xiao_LeeDongyeol.jpeg
Kid,Kim Junhoe,김준회,VARSITY,South Korea,male_idols/Kid_KimJunhoe.jpeg
Bullet,Jin Junwoo,진준우,VARSITY,South Korea,male_idols/Bullet_JinJunwoo.webp
Damon,Hu Boohan,후보한,VARSITY,China,male_idols/Damon_HuBoohan.webp
Xiweol,Kang Minseok,강민석,VARSITY,South Korea,male_idols/Xiweol_KangMinseok.webp
Xin,Wang Xinwi,왕씬위,VARSITY,China,male_idols/Xin_WangXinwi.jpeg
Jaebin,Deung Bin,등빈,VARSITY,China,male_idols/Jaebin_DeungBin.webp
Dann,Jung Seungbo,정승보,Kingdom,South Korea,male_idols/Dann_JungSeungbo.png
Riho,Jin Seungwook,진승욱,VARSITY,South Korea,male_idols/Riho_JinSeungwook.jpeg
Anthony,Anthony Lo,엔써니 루오,VARSITY,China,male_idols/Anthony_AnthonyLo.webp
Arthur,Jang Yunho,장윤호,Kingdom,South Korea,male_idols/Arthur_JangYunho.png
Dawon,Cho Dawon,조다원,VARSITY,South Korea,male_idols/Dawon_ChoDawon.png
Manny,Syo Dongchun,쇼동청,VARSITY,China,male_idols/Manny_SyoDongchun.webp
Hamin,Kim Kangmin,김강민,BXB,South Korea,male_idols/Hamin_KimKangmin.jpeg
Hohyeon,Lee Hohyeon,이호현,TRCNG,South Korea,male_idols/Hohyeon_LeeHohyeon.webp
Siwoo,Yoo Siwoo,유시우,BXB,South Korea,male_idols/Siwoo_YooSiwoo.png
Hyunwoo,Kim Hyunwoo,김현우,BXB,South Korea,male_idols/Hyunwoo_KimHyunwoo.jpeg
Jisung,Kim Jisung,김지성,TRCNG,South Korea,male_idols/Jisung_KimJisung.png
Wooyeop,Jo Wooyeop,조우엽,TRCNG,South Korea,male_idols/Wooyeop_JoWooyeop.jpeg
Hakmin,Lee Hakmin,이학민,TRCNG,South Korea,male_idols/Hakmin_LeeHakmin.webp
Taeseon,Yang Taeseon,양태선,TRCNG,South Korea,male_idols/Taeseon_YangTaeseon.jpeg
Hayoung,Choi Hayoung,최하영,TRCNG,South Korea,male_idols/Hayoung_ChoiHayoung.png
Jihun,Kim Jihun,김지훈,BXB,South Korea,male_idols/Jihun_KimJihun.png
Hojoon,Jeon Hojoon,전호준,Topp Dogg,South Korea,male_idols/Hojoon_JeonHojoon.png
Sangdo,Yoo Sangdo,유상도,Topp Dogg,South Korea,male_idols/Sangdo_YooSangdo.png
B-Joo,Kim Byungjoo,김병주,Topp Dogg,South Korea,male_idols/B-Joo_KimByungjoo.png
Xero,Shin Jiho,신지호,Topp Dogg,South Korea,male_idols/Xero_ShinJiho.jpeg
Kim Sanggyun,Kim Sanggyun,김상균,JBJ95,South Korea,male_idols/KimSanggyun_KimSanggyun.jpeg
Yano,Seo Sangwon,서상원,Topp Dogg,South Korea,male_idols/Yano_SeoSangwon.jpeg
Kidoh,Jin Hyosang,진효상,,South Korea,male_idols/Kidoh_JinHyosang.jpeg
Seogoong,Park Hyunho,박현호,,South Korea,male_idols/Seogoong_ParkHyunho.jpeg
Gohn,Kim Dongsung,김동성,,South Korea,male_idols/Gohn_KimDongsung.jpeg
Jenissi,Kim Taeyang,김태양,,South Korea,male_idols/Jenissi_KimTaeyang.jpeg
P-Goon,Park Sehyuk,박세혁,,South Korea,male_idols/P-Goon_ParkSehyuk.jpeg
Nakta,Shin Yooncheol,신윤철,,South Korea,male_idols/Nakta_ShinYooncheol.jpeg
Hansol,Kim Hansol,김한솔,,South Korea,male_idols/Hansol_KimHansol.png
Kenta,Takada Kenta,타카다 켄타,JBJ,Japan,male_idols/Kenta_TakadaKenta.png
Longguo,Jin Longguo,진룽궈,JBJ,China,male_idols/Longguo_JinLongguo.webp
Hyunbin,Kwon Hyunbin,권현빈,JBJ,South Korea,male_idols/Hyunbin_KwonHyunbin.jpeg
Donghan,Kim Donghan,김동한,WEi,South Korea,male_idols/Donghan_KimDonghan.jpeg
Seonglee,Kim Seonglee,김성리,,South Korea,male_idols/Seonglee_KimSeonglee.png
Wontak,Ju Wontak,주원탁,,South Korea,male_idols/Wontak_JuWontak.webp
Kiwon,Lee Kiwon,이기원,GIDONGDAE,South Korea,male_idols/Kiwon_LeeKiwon.webp
Daehyeon,Jang Daehyeon,장대현,WEi,South Korea,male_idols/Daehyeon_JangDaehyeon.jpeg
Eunki,Hong Eunki,홍은기,,South Korea,male_idols/Eunki_HongEunki.png
Hyunmin,Byun Hyunmin,변현민,,South Korea,male_idols/Hyunmin_ByunHyunmin.png
Sunghyuk,Seo Sunghyuk,서성혁,,South Korea,male_idols/Sunghyuk_SeoSunghyuk.webp
Youngmin,Lim Youngmin,임영민,,South Korea,male_idols/Youngmin_LimYoungmin.jpeg
Donghyun,Kim Donghyun,김동현,AB6IX,South Korea,male_idols/Donghyun_KimDonghyun.jpeg
Suhyun,Choi Hyunggeun,최형근 ,SNUPER,South Korea,male_idols/Suhyun_ChoiHyunggeun.png
Sangil,Shim Sangil,심상일,SNUPER,South Korea,male_idols/Sangil_ShimSangil.jpeg
Taewoong,Yoo Taewoong,유태웅,SNUPER,South Korea,male_idols/Taewoong_YooTaewoong.jpeg
Woosung,Choi Sunghyuk,최성혁,SNUPER,South Korea,male_idols/Woosung_ChoiSunghyuk.png
Sangho,Jo Sangho,조상호,SNUPER,South Korea,male_idols/Sangho_JoSangho.png
Sebin,Jang Sebin,장세빈,SNUPER,South Korea,male_idols/Sebin_JangSebin.png
Seokcheol,Lee Seokchul,이석철,TheEastLight,South Korea,male_idols/Seokcheol_LeeSeokchul.jpeg
Eunsung,Lee Eunsung,이은성 ,TheEastLight,South Korea,male_idols/Eunsung_LeeEunsung.jpeg
Seunghyun,Lee Seunghyun,이승현,TheEastLight,South Korea,male_idols/Seunghyun_LeeSeunghyun.png
Junwook,Kim Junwook,김준욱,TheEastLight,South Korea,male_idols/Junwook_KimJunwook.png
Sakang,Jeon Sakang,정사강,TheEastLight,South Korea,male_idols/Sakang_JeonSakang.png
Woojin,Lee Woojin,이우진,TheEastLight,South Korea,male_idols/Woojin_LeeWoojin.webp
Bin,Kwon Soobin,김수빈,Hot Blood Youth,South Korea,male_idols/Bin_KwonSoobin.jpeg
Marco,Lee Hyunggeun,이형근,Hot Blood Youth,South Korea,male_idols/Marco_LeeHyunggeun.jpeg
Taro,Choi Wonjin,최원진,Hot Blood Youth,South Korea,male_idols/Taro_ChoiWonjin.jpeg
Kyuhyuk,Shim Kyuhyuk,심규혁,Hot Blood Youth,South Korea,male_idols/Kyuhyuk_ShimKyuhyuk.jpeg
Jisan,Choi Jinsang,최지상,Hot Blood Youth,South Korea,male_idols/Jisan_ChoiJinsang.jpeg
Taeeun,Moon Taeeun,문태은,IM,South Korea,male_idols/Taeeun_MoonTaeeun.png
Giseok,Jun Giseok,정기석,IM,South Korea,male_idols/Giseok_JunGiseok.png
Hangyul,Lee Hangyul,이한결,BAE173,South Korea,male_idols/Hangyul_LeeHangyul.jpeg
Gijung,Kim Gijung,김기중,IM,South Korea,male_idols/Gijung_KimGijung.webp
Kun,Qian Kun,첸쿤,NCT,China,male_idols/Kun_QianKun.png
Jungwoo,Kim Jungwoo,김정우,NCT,South Korea,male_idols/Jungwoo_KimJungwoo.png
Lucas,Wong Junghei,웡육헤이,,Hong Kong,male_idols/Lucas_WongJunghei.png
Sangyeon,Lee Sangyeon,이상연,The Boyz,South Korea,male_idols/Sangyeon_LeeSangyeon.jpeg
Jacob,Bae Joonyoung,배준영,The Boyz,South Korea,male_idols/Jacob_BaeJoonyoung.jpeg
Younghoon,Kim Younghoon,김영훈,The Boyz,South Korea,male_idols/Younghoon_KimYounghoon.jpeg
Hyunjae,Lee Jaehyun,이재현,The Boyz,South Korea,male_idols/Hyunjae_LeeJaehyun.png
Juyeon,Lee Juyeon,이주연,The Boyz,South Korea,male_idols/Juyeon_LeeJuyeon.png
Kevin,Moon Hyungseo,문형서,The Boyz,Canada,male_idols/Kevin_MoonHyungseo.jpeg
New,Choi Chanhee,최찬희,The Boyz,South Korea,male_idols/New_ChoiChanhee.jpeg
Q,Ji Changmin,지창민,The Boyz,South Korea,male_idols/Q_JiChangmin.jpeg
Juhaknyeon,Ju Haknyeon,주학년,The Boyz,South Korea,male_idols/Juhaknyeon_JuHaknyeon.jpeg
Hwall,Heo Hyunjoon,허현준,,South Korea,male_idols/Hwall_HeoHyunjoon.jpeg
Sunwoo,Kim Sunwoo,김선우,The Boyz,South Korea,male_idols/Sunwoo_KimSunwoo.jpeg
Eric,Son Youngjae,손영재,The Boyz,South Korea,male_idols/Eric_SonYoungjae.jpeg
Bang Chan,Bang Chan,방찬,Stray Kids,Australia,male_idols/BangChan_BangChan.jpeg
Woojin,Kim Woojin,김우진,,South Korea,male_idols/Woojin_KimWoojin.png
Lee Know,Lee Minho,이민호,Stray Kids,South Korea,male_idols/LeeKnow_LeeMinho.jpeg
Changbin,Seo Changbin,서창빈,Stray Kids,South Korea,male_idols/Changbin_SeoChangbin.jpeg
Hyunjin,Hwang Hyunjin,황현진,Stray Kids,South Korea,male_idols/Hyunjin_HwangHyunjin.jpeg
Han,Han Jisung,한지성,Stray Kids,South Korea,male_idols/Han_HanJisung.webp
Felix,Lee Youngbok,이용복,Stray Kids,South Korea,male_idols/Felix_LeeYoungbok.jpeg
Seungmin,Kim Seungmin,김승민,Stray Kids,South Korea,male_idols/Seungmin_KimSeungmin.jpeg
I.N,Yang Jeongin,양정인,Stray Kids,South Korea,male_idols/I.N_YangJeongin.jpeg
Samuel,Kim Samuel,김사무엘,,South Korea,male_idols/Samuel_KimSamuel.png
Seunghwan,Lee Seunghwan,이승환,Romeo,South Korea,male_idols/Seunghwan_LeeSeunghwan.png
Yunsung,Hwang Yunsung,황윤성,Romeo,South Korea,male_idols/Yunsung_HwangYunsung.png
Milo,Kim Minhak,김민학,Romeo,South Korea,male_idols/Milo_KimMinhak.jpeg
Minsung,Kim Minhwi,김민휘,Romeo,South Korea,male_idols/Minsung_KimMinhwi.png
Kyle,Ma Jaekyung,마재경,Romeo,South Korea,male_idols/Kyle_MaJaekyung.png
Hyunkyung,Kim Hyunjong,김현종,Romeo,South Korea,male_idols/Hyunkyung_KimHyunjong.jpeg
Kangmin,Noh Kangmin,노강민,Romeo,South Korea,male_idols/Kangmin_NohKangmin.jpeg
Yonghoon,Jin Yonghoon,진용훈,Onewe,South Korea,male_idols/Yonghoon_JinYonghoon.webp
Harin,Ju Harin,주하린,Onewe,South Korea,male_idols/Harin_JuHarin.jpeg
Kanghyun,Kang Hyungu,강현구,Onewe,South Korea,male_idols/Kanghyun_KangHyungu.webp
Dongmyeong,Son Dongmyeong,곤동명,Onewe,South Korea,male_idols/Dongmyeong_SonDongmyeong.jpeg
Cya,Lee Giwook,이기욱,Onewe,South Korea,male_idols/Cya_LeeGiwook.jpeg
Ravn,Kim Yoongjo,김영조,Oneus,South Korea,male_idols/Ravn_KimYoongjo.jpeg
Seoho,Lee Seoho,이서호,Oneus,South Korea,male_idols/Seoho_LeeSeoho.webp
Leedo,Kim Geonhak,김건학,Oneus,South Korea,male_idols/Leedo_KimGeonhak.webp
Keonhee,Lee Keonhee,김건희,Oneus,South Korea,male_idols/Keonhee_LeeKeonhee.webp
Hwanwoong,Yeo Hwanwoong,여환웅,Oneus,South Korea,male_idols/Hwanwoong_YeoHwanwoong.webp
Xion,Son Dongju,손동주,Oneus,South Korea,male_idols/Xion_SonDongju.webp
Hyunwook,Ji Hyunwook,지현욱,D-CRUNCH,South Korea,male_idols/Hyunwook_JiHyunwook.webp
Hyunho,Lee Hyunho,이현호,D-CRUNCH,South Korea,male_idols/Hyunho_LeeHyunho.png
O.V,Kim Sanchan,김상찬,D-CRUNCH,South Korea,male_idols/O.V_KimSanchan.webp
Hyunoh,Park Hyunoh,백현우,D-CRUNCH,South Korea,male_idols/Hyunoh_ParkHyunoh.webp
Hyunwoo,Baek Hyunwoo,박현오,D-CRUNCH,South Korea,male_idols/Hyunwoo_BaekHyunwoo.png
Minhyuk,Kim Minhyuk,김민혁,D-CRUNCH,South Korea,male_idols/Minhyuk_KimMinhyuk.png
Chanyoung,Kim Chanyoung,김찬영,D-CRUNCH,South Korea,male_idols/Chanyoung_KimChanyoung.png
Jeongseung,Park Jeongseung,박정승,D-CRUNCH,South Korea,male_idols/Jeongseung_ParkJeongseung.png
Dylan,Park Yeonjae,박연재,D-CRUNCH,South Korea,male_idols/Dylan_ParkYeonjae.png
Dongheon,Lee Dongheon,이동헌,Verivery,South Korea,male_idols/Dongheon_LeeDongheon.jpeg
Hoyoung,Bae Hoyoung,배호영,Verivery,South Korea,male_idols/Hoyoung_BaeHoyoung.jpeg
Minchan,Hong Minchan,홍민찬,Verivery,South Korea,male_idols/Minchan_HongMinchan.jpeg
Gyehyeon,Jo Gyehyeon,조계현,Verivery,South Korea,male_idols/Gyehyeon_JoGyehyeon.jpeg
Yeonho,Ju Yeonho,주연호,Verivery,South Korea,male_idols/Yeonho_JuYeonho.jpeg
Yongseung,Kim Yongseung,김용승,Verivery,South Korea,male_idols/Yongseung_KimYongseung.jpeg
Kangmin,Yoo Kangmin,유강민,Verivery,South Korea,male_idols/Kangmin_YooKangmin.jpeg
U-Know Yunho,Jung Yunho,정윤호,TVXQ,South Korea,male_idols/U-KnowYunho_JungYunho.jpeg
Max Changmin,Shim Changmin,심창민,TVXQ,South Korea,male_idols/MaxChangmin_ShimChangmin.jpeg
Jaejoong,Kim Jaejoong,김재중,JYJ,South Korea,male_idols/Jaejoong_KimJaejoong.jpeg
Yoochun,Park Yoochun,박유천,JYJ,South Korea,male_idols/Yoochun_ParkYoochun.jpeg
Xia Junsu,Kim Junsu,김준수,JYJ,South Korea,male_idols/XiaJunsu_KimJunsu.jpeg
Euijin,Lee Euijin,이의진,Bigflo,South Korea,male_idols/Euijin_LeeEuijin.png
Sungmin,Oh Sungmin,오성민,Bigflo,South Korea,male_idols/Sungmin_OhSungmin.png
Lex,Jeon Hyungmin,전형민,Bigflo,South Korea,male_idols/Lex_JeonHyungmin.png
St. Van,Lee Geumhyuk,이금혁,VAV,South Korea,male_idols/St.Van_LeeGeumhyuk.webp
Baron,Choi Chunghyeop,최충협,,South Korea,male_idols/Baron_ChoiChunghyeop.png
Ace,Jang Wooyoung,장우영,VAV,South Korea,male_idols/Ace_JangWooyoung.png
Ayno,Noh Yoonho,노윤호,VAV,South Korea,male_idols/Ayno_NohYoonho.webp
Jacob,Zhang Peng,장펑,VAV,China,male_idols/Jacob_ZhangPeng.png
Lou,Kim Hosung,김호성,VAV,South Korea,male_idols/Lou_KimHosung.png
Ziu,Park Heejun,박희준,VAV,South Korea,male_idols/Ziu_ParkHeejun.png
Hongjoong,Kim Hongjoong,김홍중,ATEEZ,South Korea,male_idols/Hongjoong_KimHongjoong.jpeg
Seonghwa,Park Seonghwa,박성화,ATEEZ,South Korea,male_idols/Seonghwa_ParkSeonghwa.jpeg
Yunho,Jeong Yunho,정윤호,ATEEZ,South Korea,male_idols/Yunho_JeongYunho.jpeg
Yeosang,Kang Yeosang,강여상,ATEEZ,South Korea,male_idols/Yeosang_KangYeosang.jpeg
San,Choi San,최산,ATEEZ,South Korea,male_idols/San_ChoiSan.jpeg
Mingi,Son Mingi,송민기,ATEEZ,South Korea,male_idols/Mingi_SonMingi.jpeg
Wooyoung,Jung Wooyoung,정우영,ATEEZ,South Korea,male_idols/Wooyoung_JungWooyoung.jpeg
Jongho,Choi Jongho,최종호,ATEEZ,South Korea,male_idols/Jongho_ChoiJongho.jpeg
Narachan,Jung Hyunwoo,정현우,MONT,South Korea,male_idols/Narachan_JungHyunwoo.png
Bitsaeon,Kim Sangyeon,김상연,MONT,South Korea,male_idols/Bitsaeon_KimSangyeon.jpeg
Roda,Shin Joongmin,신중민,MONT,South Korea,male_idols/Roda_ShinJoongmin.jpeg
Soobin,Choi Soobin,최수빈,TXT,South Korea,male_idols/Soobin_ChoiSoobin.jpeg
Yeonjun,Choi Yeonjun,최연준,TXT,South Korea,male_idols/Yeonjun_ChoiYeonjun.webp
Beomgyu,Choi Beomgyu,최범규,TXT,South Korea,male_idols/Beomgyu_ChoiBeomgyu.jpeg
Taehyun,Kang Taehyun,강태현,TXT,South Korea,male_idols/Taehyun_KangTaehyun.jpeg
Hueningkai,Kai Kamal Huening,카이 카말 휴닝,TXT,USA,male_idols/Hueningkai_KaiKamalHuening.jpeg
Yongha,Yoo Yongha,유용하,WEi,South Korea,male_idols/Yongha_YooYongha.webp
Louis,Kim Taewoo,김태우,BLANK2Y,South Korea,male_idols/Louis_KimTaewoo.jpeg
Seunghwan,Lee Seunghwan,이승환,1the9,South Korea,male_idols/Seunghwan_LeeSeunghwan.png
Yechan,Shin Yechan,신예찬,OMEGA X,South Korea,male_idols/Yechan_ShinYechan.png
Junseo,Kim Junseo,김준서,WEi,South Korea,male_idols/Junseo_KimJunseo.webp
DY,Jeon Doyum,전도염,JUST B,South Korea,male_idols/DY_JeonDoyum.jpeg
Jinsung,Jung Jinsung,정진성,1the9,South Korea,male_idols/Jinsung_JungJinsung.png
Taekhyeon,Jung Taekhyeon,정택현,1the9,South Korea,male_idols/Taekhyeon_JungTaekhyeon.webp
Won,Park Sungwon,박성원,Ciipher,South Korea,male_idols/Won_ParkSungwon.png
Rubin,Lee Haejoon,이해준,1TEAM,South Korea,male_idols/Rubin_LeeHaejoon.png
BC,Jin Sungho,진성호,1TEAM,South Korea,male_idols/BC_JinSungho.png
XEN,Lee Jinwoo,이진우,OMEGA X,South Korea,male_idols/XEN_LeeJinwoo.webp
Jehyun,Moon Jehyun,문제현,OMEGA X,South Korea,male_idols/Jehyun_MoonJehyun.webp
Junghoon,Lee Junghoon,이정훈,1TEAM,South Korea,male_idols/Junghoon_LeeJunghoon.png
Seungwoo,Han Seungwoo,한승우,VICTON,South Korea,male_idols/Seungwoo_HanSeungwoo.jpeg
Seungsik,Kang Seungsik,강승식,VICTON,South Korea,male_idols/Seungsik_KangSeungsik.png
Heo Chan,Heo Chan,허찬,,South Korea,male_idols/HeoChan_HeoChan.png
Sejun,Lim Sejun,임세준,VICTON,South Korea,male_idols/Sejun_LimSejun.jpeg
Hanse,Do Hanse,도한세,VICTON,South Korea,male_idols/Hanse_DoHanse.png
Byungchan,Choi Byungchan,최병찬,VICTON,South Korea,male_idols/Byungchan_ChoiByungchan.jpeg
Subin,Jung Subin,정수빈,VICTON,South Korea,male_idols/Subin_JungSubin.webp
E.sol,Jeon Jaehyuk,전재혁,14U,South Korea,male_idols/E.sol_JeonJaehyuk.webp
Luha,Lee Gyeonghun,이경훈,14U,South Korea,male_idols/Luha_LeeGyeonghun.webp
Gohyeon,Go Hyeon,고현,14U,South Korea,male_idols/Gohyeon_GoHyeon.jpeg
B.S,Lee Youngsoo,이영수,14U,South Korea,male_idols/B.S_LeeYoungsoo.png
Loudi,Won Jihoon,원지훈,14U,Indonesia,male_idols/Loudi_WonJihoon.png
Eunjae,Kwak Eunjae,곽은재,14U,South Korea,male_idols/Eunjae_KwakEunjae.png
Woojoo,Kim Sangyoon,김상윤,14U,South Korea,male_idols/Woojoo_KimSangyoon.png
Dohyuk,Kim Dohyuk,김도혁,14U,South Korea,male_idols/Dohyuk_KimDohyuk.png
Hyunwoong,Kim Hyunwoong,김현웅,14U,South Korea,male_idols/Hyunwoong_KimHyunwoong.jpeg
Sejin,Lee Sejin,이세진,14U,South Korea,male_idols/Sejin_LeeSejin.jpeg
Youngwoong,Cho Youngwoon,조영웅,14U,South Korea,male_idols/Youngwoong_ChoYoungwoon.png
Rio,Son Gwanghyuk,손광혁,14U,South Korea,male_idols/Rio_SonGwanghyuk.png
