Stage_Name,Full_Name,Korean_Name,Group,Country,File_Name
Jungwoo,Uhm Jungwoo,엄정우,BVNDIT,South Korea,female_idols/Jungwoo_UhmJungwoo.jpeg
Simyeong,Lee Simyeong,이시명,BVNDIT,South Korea,female_idols/Simyeong_LeeSimyeong.jpeg
Seungeun,Shim Seungeun,심승은,BVNDIT,South Korea,female_idols/Seungeun_ShimSeungeun.jpeg
Cheongeum,Jang Cheongeum,장청음,Ho1iday,South Korea,female_idols/Cheongeum_JangCheongeum.png
Saebyeok,Shim Jaeyoung,심재영,Ho1iday,South Korea,female_idols/Saebyeok_ShimJaeyoung.png
Heejoo,Jeon Heejoo,전희주,Ho1iday,South Korea,female_idols/Heejoo_JeonHeejoo.png
Haru,Lee Yoojeong,이유정,Ho1iday,South Korea,female_idols/Haru_LeeYoojeong.jpeg
Dany,Jeon Eunji,전은지,Ho1iday,South Korea,female_idols/Dany_JeonEunji.png
Yoonji,,,Lusty,South Korea,female_idols/Yoonji_.png
Harin,,,Lusty,South Korea,female_idols/Harin_.webp
Jinhui,,,Lusty,South Korea,female_idols/Jinhui_.png
Isol,,,Lusty,South Korea,female_idols/Isol_.png
Yeryung,,,Lusty,South Korea,female_idols/Yeryung_.png
Juri,Takahashi Juri,타카하시 쥬리,Rocket Punch,Japan,female_idols/Juri_TakahashiJuri.png
Yeonhee,Kim Yeonhee,김연희,Rocket Punch,South Korea,female_idols/Yeonhee_KimYeonhee.jpeg
Suyun,Kim Suyun,김수윤,Rocket Punch,South Korea,female_idols/Suyun_KimSuyun.jpeg
Yunkyung,Seo Yunkyung,서윤경,Rocket Punch,South Korea,female_idols/Yunkyung_SeoYunkyung.jpeg
Sohee,Kim Sohee,김소희,Rocket Punch,South Korea,female_idols/Sohee_KimSohee.jpeg
Dahyun,Jeong Dahyun,정다현,Rocket Punch,South Korea,female_idols/Dahyun_JeongDahyun.jpeg
Yeseo,Kang Yeseo,강예서,Kep1er,South Korea,female_idols/Yeseo_KangYeseo.jpeg
Aini,Kim Heejung,김희정,,South Korea,female_idols/Aini_KimHeejung.png
Seea,Kang Eunyoung,강은영,Pink Fantasy,South Korea,female_idols/Seea_KangEunyoung.png
Yechan,Kim Yechan,김예찬,Pink Fantasy,South Korea,female_idols/Yechan_KimYechan.jpeg
Daewang Nim,Daewang Nim,대왕님,Pink Fantasy,South Korea,female_idols/DaewangNim_DaewangNim.jpeg
Sanga,Lee Sanga,이상아,,South Korea,female_idols/Sanga_LeeSanga.png
Yubin,Cho Yubin,조유빈,,South Korea,female_idols/Yubin_ChoYubin.jpeg
Harin,Park Guenhye,박근혜,Pink Fantasy,South Korea,female_idols/Harin_ParkGuenhye.png
Arang,Park Yerim,박예림,Pink Fantasy,South Korea,female_idols/Arang_ParkYerim.png
Heesun,Park Heesun,박희선,Pink Fantasy,South Korea,female_idols/Heesun_ParkHeesun.jpeg
Lina,Oh Sejin,오세진,ANS,South Korea,female_idols/Lina_OhSejin.png
Royeon,Jeon Hyunjoo,	 전현주,ANS,South Korea,female_idols/Royeon_JeonHyunjoo.png
Dalyn,Lee Sohyun,이소현,ANS,South Korea,female_idols/Dalyn_LeeSohyun.png
Raon,Lee Seoyoung,이서영,ANS,South Korea,female_idols/Raon_LeeSeoyoung.png
Bian,Yu Jiwon,유지원,MAJORS,South Korea,female_idols/Bian_YuJiwon.webp
Dami,Hong Dayoung,홍다영,ANS,South Korea,female_idols/Dami_HongDayoung.png
Doi,Kim Doi,김도이,FANATICS,South Korea,female_idols/Doi_KimDoi.webp
Sika,Ren Shika,렌 시카,,China,female_idols/Sika_RenShika.png
Chaelin,Lee Chaelin,이채린,FANATICS,South Korea,female_idols/Chaelin_LeeChaelin.png
Chiayi,Li Chiayi,지아이,FANATICS,Taiwan,female_idols/Chiayi_LiChiayi.png
Yoonhye,Jung Yoonhye,정윤혜,FANATICS,South Korea,female_idols/Yoonhye_JungYoonhye.png
Doah,Kim Doah,김도아,FANATICS,South Korea,female_idols/Doah_KimDoah.jpeg
Loha,Kang Yejin,강예진,Nature,South Korea,female_idols/Loha_KangYejin.webp
Yunji,Kim Yunji,김윤지,ARIAZ,South Korea,female_idols/Yunji_KimYunji.jpeg
Dawon,Lee Dawon,이다원,ARIAZ,South Korea,female_idols/Dawon_LeeDawon.jpeg
Sihyeon,Kang Sihyeon,강시현,ARIAZ,South Korea,female_idols/Sihyeon_KangSihyeon.jpeg
Yeori,Choi Yeori,최여리,ARIAZ,South Korea,female_idols/Yeori_ChoiYeori.png
Hyogyeong,Jang Hyogyeong,장효경,ARIAZ,South Korea,female_idols/Hyogyeong_JangHyogyeong.png
Jueun,Jo Jueun,조주은,ARIAZ,South Korea,female_idols/Jueun_JoJueun.png
Yurim,Park Yurim,박유림,3YE,South Korea,female_idols/Yurim_ParkYurim.png
Yuji,Son Yuji,손유지,3YE,South Korea,female_idols/Yuji_SonYuji.jpeg
Haeun,Yoon Haeun,윤하은,3YE,South Korea,female_idols/Haeun_YoonHaeun.jpeg
J,Lee Yeji,이예지,ANS,South Korea,female_idols/J_LeeYeji.jpeg
Haena,Jeon Eunbi,전은비,ANS,South Korea,female_idols/Haena_JeonEunbi.png
Kiara,Baek Jinjoo,백진주,,South Korea,female_idols/Kiara_BaekJinjoo.webp
Semi,Gu Semi,구세미,Cignature,South Korea,female_idols/Semi_GuSemi.png
Seline,Jung Yeonjeong,정연정,Cignature,South Korea,female_idols/Seline_JungYeonjeong.png
Bada,Kim Bada,김바다,Hinapia,South Korea,female_idols/Bada_KimBada.png
AleXa,Kim Seri,김세리,,USA,female_idols/AleXa_KimSeri.jpeg
Della,Park Sehyun,박세현,Rockit Girl,South Korea,female_idols/Della_ParkSehyun.jpeg
Han Leeseul,Han Jiyoon,한지윤,Rockit Girl,South Korea,female_idols/HanLeeseul_HanJiyoon.webp
BIBI,Kim Hyungseo,김형서,,South Korea,female_idols/BIBI_KimHyungseo.png
Woo-ah,Kim Chaewon,김채원,CRAXY,South Korea,female_idols/Woo-ah_KimChaewon.png
Karin,Baek Yerin,백예린,CRAXY,South Korea,female_idols/Karin_BaekYerin.png
Hyejin,Kang Hyejin,강혜진,CRAXY,South Korea,female_idols/Hyejin_KangHyejin.png
Swan,Kim Suan,김수안,CRAXY,South Korea,female_idols/Swan_KimSuan.png
ChaeY,Song Chaeyeon,송채연,CRAXY,South Korea,female_idols/ChaeY_SongChaeyeon.png
Lina,Oh Hyesoo,오혜수,RedSquare,South Korea,female_idols/Lina_OhHyesoo.png
Nana,Kwon Nayeon,권나연,woo!ah!,South Korea,female_idols/Nana_KwonNayeon.jpeg
Wooyeon,Park Jinkyung,박진경,woo!ah!,South Korea,female_idols/Wooyeon_ParkJinkyung.png
Sora,Sakata Sora,사카타 소라,woo!ah!,Japan,female_idols/Sora_SakataSora.png
Lucy,Kim Daeun,김대은,woo!ah!,South Korea,female_idols/Lucy_KimDaeun.jpeg
Minseo,Kim Minseo,김민서,woo!ah!,South Korea,female_idols/Minseo_KimMinseo.jpeg
Songyee,Park Songyee,박송이,,South Korea,female_idols/Songyee_ParkSongyee.png
Lea,Ogawa Mizuki,오가와 미즈키,SECRET NUMBER,Japan,female_idols/Lea_OgawaMizuki.jpeg
Dita,Dita Karang,디타 가랑,SECRET NUMBER,Indonesia,female_idols/Dita_DitaKarang.jpeg
Jinny,Park Jinhee,박진희,SECRET NUMBER,South Korea,female_idols/Jinny_ParkJinhee.jpeg
Soodam,Lee Soodam,이수담,SECRET NUMBER,South Korea,female_idols/Soodam_LeeSoodam.jpeg
Denise,Kim Denise,김데니스,,South Korea,female_idols/Denise_KimDenise.png
Soojin,Lee Soojin,이수진,Weeekly,South Korea,female_idols/Soojin_LeeSoojin.jpeg
Jiyoon,Shin Jiyoon,신지윤,,South Korea,female_idols/Jiyoon_ShinJiyoon.jpeg
Monday,Kim Jimin,김지민 ,Weeekly,South Korea,female_idols/Monday_KimJimin.jpeg
Soeun,Park Soeun,박소은,Weeekly,South Korea,female_idols/Soeun_ParkSoeun.jpeg
Jaehee,Lee Jaehee,이재희 ,Weeekly,South Korea,female_idols/Jaehee_LeeJaehee.jpeg
Jihan,Han Jihyo,한지효 ,Weeekly,South Korea,female_idols/Jihan_HanJihyo.jpeg
Zoa,Cho Hyewon,조혜원,Weeekly,South Korea,female_idols/Zoa_ChoHyewon.jpeg
Areum,Kim Daun,김다운,AREAL,South Korea,female_idols/Areum_KimDaun.png
Hyebin,Kim Hyebin,김혜빈,AREAL,South Korea,female_idols/Hyebin_KimHyebin.jpeg
Segye,Shin Segye,신세계 ,AREAL,South Korea,female_idols/Segye_ShinSegye.jpeg
Dabi,Park Jiwon,박지원,AREAL,South Korea,female_idols/Dabi_ParkJiwon.jpeg
Eyedi,Nam Yujin,남유진,,South Korea,female_idols/Eyedi_NamYujin.png
Haneul,Choi Haneul,최하늘,Saturday,South Korea,female_idols/Haneul_ChoiHaneul.png
Juyeon,Lee Juyeon,이주연,Saturday,South Korea,female_idols/Juyeon_LeeJuyeon.webp
Yuki,Lim Jiyeon,임지연,Saturday,South Korea,female_idols/Yuki_LimJiyeon.jpeg
Ayeon,Son Minji,손민지,Saturday,South Korea,female_idols/Ayeon_SonMinji.png
Minseo,Park Minseo,박민서,Saturday,South Korea,female_idols/Minseo_ParkMinseo.jpeg
Jieun,Park Jieun,박지은,,South Korea,female_idols/Jieun_ParkJieun.jpeg
Goeun,Na Goeun,나고은 ,Purple Kiss,South Korea,female_idols/Goeun_NaGoeun.jpeg
Dosie,Jang Eunseung,장은성 ,Purple Kiss,South Korea,female_idols/Dosie_JangEunseung.jpeg
Ireh,Cho Seoyoung,조서영,Purple Kiss,South Korea,female_idols/Ireh_ChoSeoyoung.jpeg
Yuki,Mori Koyuki,모리 코유키,Purple Kiss,Japan,female_idols/Yuki_MoriKoyuki.jpeg
Chaein,Lee Chaeyoung,이채영,Purple Kiss,South Korea,female_idols/Chaein_LeeChaeyoung.jpeg
Swan,Park Soojin,박수진,Purple Kiss,South Korea,female_idols/Swan_ParkSoojin.jpeg
EunB,Shin Eunbi,신은비,Maka Maka,South Korea,female_idols/EunB_ShinEunbi.jpeg
Heesu,Kim Heesu,김희수,Maka Maka,South Korea,female_idols/Heesu_KimHeesu.jpeg
Daseul,Yang Daseul,양다슬,Maka Maka,South Korea,female_idols/Daseul_YangDaseul.jpeg
Chaewon,Lee Chaewon,이채원,Maka Maka,South Korea,female_idols/Chaewon_LeeChaewon.png
Dia,Kwak Minnyeong,곽민녕,Maka Maka,South Korea,female_idols/Dia_KwakMinnyeong.jpeg
EunB,Byun Eunbi,변은비,PRECIOUS,South Korea,female_idols/EunB_ByunEunbi.png
Jihyo,Lee Jihyo,이지효,PRECIOUS,South Korea,female_idols/Jihyo_LeeJihyo.png
Hanwoom,Byun Hanwoom,변한움,PRECIOUS,South Korea,female_idols/Hanwoom_ByunHanwoom.jpeg
Lee Soo,Jin Isoo,진이수,PRECIOUS,South Korea,female_idols/LeeSoo_JinIsoo.png
Hanbyul,Kyung Hanbyul,경한별,PRECIOUS,South Korea,female_idols/Hanbyul_KyungHanbyul.png
Seoyoon,Kim Suyoung,김수영,BOTOPASS,South Korea,female_idols/Seoyoon_KimSuyoung.png
Cui Xiang,Cui Xiang,최상,BOTOPASS,China,female_idols/CuiXiang_CuiXiang.png
Jiwon,Park Jiwon,박지원,BOTOPASS,South Korea,female_idols/Jiwon_ParkJiwon.png
Ria,Kuwayama Ria,쿠와야마 리아,BOTOPASS,Japan,female_idols/Ria_KuwayamaRia.jpeg
Mihee,Lee Mihee,이미희,BOTOPASS,South Korea,female_idols/Mihee_LeeMihee.png
Harin,Seo Harin,서하린,BOTOPASS,South Korea,female_idols/Harin_SeoHarin.png
Shiho,Kwon Subin,권수빈,BOTOPASS,South Korea,female_idols/Shiho_KwonSubin.png
Ahyoon,Choi Subin,최수빈,BOTOPASS,South Korea,female_idols/Ahyoon_ChoiSubin.jpeg
Eseo,Noh Hyunjung,노현정,LUNARSOLAR,South Korea,female_idols/Eseo_NohHyunjung.jpeg
Taeryeong,Lim Jeongmin,임정민,LUNARSOLAR,South Korea,female_idols/Taeryeong_LimJeongmin.jpeg
Jian,Kwon Jieun,권지은,LUNARSOLAR,South Korea,female_idols/Jian_KwonJieun.jpeg
Yuuri,Tokunaga Yuuri,도쿠나가 유우리,LUNARSOLAR,Japan,female_idols/Yuuri_TokunagaYuuri.png
Sieun,Lee Sieun,이시은 ,CHECKMATE,South Korea,female_idols/Sieun_LeeSieun.png
Suri,Kang Suri,강수리,CHECKMATE,South Korea,female_idols/Suri_KangSuri.png
Karina,Yoo Jimin,유지민,aespa,South Korea,female_idols/Karina_YooJimin.jpeg
Giselle,Uchinaga Aeri,우치나가 애리,aespa,Japan,female_idols/Giselle_UchinagaAeri.png
Winter,Kim Minjung,김민정,aespa,South Korea,female_idols/Winter_KimMinjung.jpeg
Ningning,Ning Yizhuo,닝이쭤,aespa,China,female_idols/Ningning_NingYizhuo.jpeg
Juhyun,Cha Juhyun,차주현,Bling Bling,South Korea,female_idols/Juhyun_ChaJuhyun.png
Ayamy,Suzuki Ayami,스즈키 아야미,Bling Bling,Japan,female_idols/Ayamy_SuzukiAyami.png
Jieun,Choi Jieun,최지은,Bling Bling,South Korea,female_idols/Jieun_ChoiJieun.png
Marin,Yasufuku Marin,야스후쿠 마린,Bling Bling,Japan,female_idols/Marin_YasufukuMarin.png
Narin,Lee Narin,이나린,Bling Bling,South Korea,female_idols/Narin_LeeNarin.png
Yubin,Kim Yubin,김유빈,Bling Bling,South Korea,female_idols/Yubin_KimYubin.png
Sumin,Bae Sumin,배수민,STAYC,South Korea,female_idols/Sumin_BaeSumin.png
Sieun,Park Sieun,박시은,STAYC,South Korea,female_idols/Sieun_ParkSieun.jpeg
Isa,Lee Chaeyoung,이채영,STAYC,South Korea,female_idols/Isa_LeeChaeyoung.png
Seeun,Yoon Seeun,윤세은,STAYC,South Korea,female_idols/Seeun_YoonSeeun.png
Yoon,Shim Jayoon,심자윤,STAYC,South Korea,female_idols/Yoon_ShimJayoon.png
J,Jang Yeeun,장예은,STAYC,South Korea,female_idols/J_JangYeeun.png
SongSun,Kim Songsun,김송선,TRI.BE,South Korea,female_idols/SongSun_KimSongsun.jpeg
Kelly,Lin Kelly,린 켈리,TRI.BE,Taiwan,female_idols/Kelly_LinKelly.png
Jinha,Kim Jinha,김진하,TRI.BE,South Korea,female_idols/Jinha_KimJinha.jpeg
Hyunbin,Kim Hyunbin,김현빈‬,TRI.BE,South Korea,female_idols/Hyunbin_KimHyunbin.jpeg
Jia,Guo Jiajia,궈 지아지아,TRI.BE,China,female_idols/Jia_GuoJiajia.jpeg
Soeun,Bang Soeun,방소은,TRI.BE,South Korea,female_idols/Soeun_BangSoeun.jpeg
Mire,Su Mire,수미레,TRI.BE,Japan,female_idols/Mire_SuMire.webp
Lola,Choi Yoojung,최유정,Pixy,South Korea,female_idols/Lola_ChoiYoojung.png
Satbyeol,Jeon Yujin,전유진,,South Korea,female_idols/Satbyeol_JeonYujin.jpeg
Dia,Choi Eunji,최은지,Pixy,South Korea,female_idols/Dia_ChoiEunji.png
Sua,Choi Sooah,최수아,Pixy,South Korea,female_idols/Sua_ChoiSooah.png
Dajeong,Jung Dajeong,정다정,Pixy,South Korea,female_idols/Dajeong_JungDajeong.png
Sangah,Yoo Sangah,윤상아,LIGHTSUM,South Korea,female_idols/Sangah_YooSangah.jpeg
Chowon,Han Chowon,한초원,LIGHTSUM,South Korea,female_idols/Chowon_HanChowon.jpeg
Nayoung,Kim Nayoung,김나영,LIGHTSUM,South Korea,female_idols/Nayoung_KimNayoung.jpeg
Hina,Nagai Hina,나가이 히나,LIGHTSUM,Japan,female_idols/Hina_NagaiHina.jpeg
Juhyeon,Lee Juhyeon,이주현,LIGHTSUM,South Korea,female_idols/Juhyeon_LeeJuhyeon.jpeg
Yujeong,Lee Yujeong,이유정,LIGHTSUM,South Korea,female_idols/Yujeong_LeeYujeong.jpeg
Huiyeon,Oh Huiyeon,오휘연,,South Korea,female_idols/Huiyeon_OhHuiyeon.png
Jian,Kim Jian,김지안,,South Korea,female_idols/Jian_KimJian.png
Ida,Ko Chaeyoung,고채영,MAJORS,South Korea,female_idols/Ida_KoChaeyoung.png
Vita,Kim Jimin,김지민,MAJORS,South Korea,female_idols/Vita_KimJimin.png
Aki,Jang Minju,장민주,MAJORS,South Korea,female_idols/Aki_JangMinju.png
Suzy,Kim Suji,김수지,MAJORS,South Korea,female_idols/Suzy_KimSuji.png
Shinye,Kam Yerim,감예림,MAJORS,South Korea,female_idols/Shinye_KamYerim.png
Mayna,Simone Shaoxi Mengna,시몬느 샤오시 멍나,HOT ISSUE,China,female_idols/Mayna_SimoneShaoxiMengna.webp
Nahyun,Kang Nahyun,강나현,PRIMROSE,South Korea,female_idols/Nahyun_KangNahyun.png
Hyeongshin,Kim Hyungshin,김형신,HOT ISSUE,South Korea,female_idols/Hyeongshin_KimHyungshin.jpeg
Dana,Jang Dana,장다나,HOT ISSUE,South Korea,female_idols/Dana_JangDana.png
Yewon,Park Yewon,박예원,HOT ISSUE,South Korea,female_idols/Yewon_ParkYewon.jpeg
Yebin,Kim Yebin,김예빈,HOT ISSUE,South Korea,female_idols/Yebin_KimYebin.png
Dain,Jung Dain,정다인,HOT ISSUE,South Korea,female_idols/Dain_JungDain.png
Momoka,Matsuda Momoka,마쓰다 모모카,Pink Fantasy,Japan,female_idols/Momoka_MatsudaMomoka.png
Miku,Katae Miku,카타에 미쿠,Pink Fantasy,Japan,female_idols/Miku_KataeMiku.png
Mint,Kunpat Phonpawiworakun,쿤팟 퍼언빠위워라쿤,Tiny-G,Thailand,female_idols/Mint_KunpatPhonpawiworakun.jpeg
Dohee,Min Dohee,민도희,Tiny-G,South Korea,female_idols/Dohee_MinDohee.jpeg
J.Min,Shin Minjung,신민정,Tiny-G,South Korea,female_idols/J.Min_ShinMinjung.jpeg
Myungji,Kim Myungji,김명지,Tiny-G,South Korea,female_idols/Myungji_KimMyungji.jpeg
E.Ji,Choi Jiwon,최지원,ICHILLIN',South Korea,female_idols/E.Ji_ChoiJiwon.jpeg
Jackie,Kang Chaeyeon,강채연,ICHILLIN',USA,female_idols/Jackie_KangChaeyeon.jpeg
Joonie,Park Junhee,박준희,ICHILLIN',USA,female_idols/Joonie_ParkJunhee.jpeg
Chaerin,Park Chaerin,박채린,ICHILLIN',South Korea,female_idols/Chaerin_ParkChaerin.jpeg
Sohee,Uhm Sohee,음소희,,South Korea,female_idols/Sohee_UhmSohee.jpeg
Yeju,Kim Yeju,김예주,ICHILLIN',South Korea,female_idols/Yeju_KimYeju.jpeg
Chowon,Kim Chowon,김초원,ICHILLIN',South Korea,female_idols/Chowon_KimChowon.jpeg
Eunchae,Son Eunchae,손은채,bugAboo,South Korea,female_idols/Eunchae_SonEunchae.png
Yoona,Ogura Yuuna,오구라 유우나,bugAboo,Japan,female_idols/Yoona_OguraYuuna.png
Rainie,Chu Chingyu,주칭위,PRIMROSE,Taiwan,female_idols/Rainie_ChuChingyu.jpeg
Cyan,Lee Chaeeun,이채은,bugAboo,South Korea,female_idols/Cyan_LeeChaeeun.webp
Choyeon,Kim Choyeon,김초연,bugAboo,South Korea,female_idols/Choyeon_KimChoyeon.png
Zin,Jin Hyunbin,진현빈,bugAboo,South Korea,female_idols/Zin_JinHyunbin.png
Moon Sua,Moon Sua,문수아,Billlie,South Korea,female_idols/MoonSua_MoonSua.jpeg
Suhyeon,Kim Suhyun,김수현,Billlie,South Korea,female_idols/Suhyeon_KimSuhyun.jpeg
Haram,Kim Haram,김하람,Billlie,South Korea,female_idols/Haram_KimHaram.jpeg
Tsuki,Fukutomi Tsuki,후쿠토미 츠키,Billlie,Japan,female_idols/Tsuki_FukutomiTsuki.png
Siyoon,Kim Siyoon,김시윤,Billlie,South Korea,female_idols/Siyoon_KimSiyoon.png
Haruna,Osato Haruna,오사토 하루나,Billlie,Japan,female_idols/Haruna_OsatoHaruna.png
Youngheun,Go Youngheun,고영흔,,South Korea,female_idols/Youngheun_GoYoungheun.png
Fatou,Fatou Samba,파투 삼바,Blackswan,Belgium,female_idols/Fatou_FatouSamba.jpeg
Judy,Kim Dahye,김다혜,,South Korea,female_idols/Judy_KimDahye.png
Leia,Larissa Kartes,라리사 카르치스,Blackswan,Brazil,female_idols/Leia_LarissaKartes.jpeg
Lee Jin,Shim Yerin,심예린,Hi-L,South Korea,female_idols/LeeJin_ShimYerin.png
Soojung,Hwang Soojung,황수정,Hi-L,South Korea,female_idols/Soojung_HwangSoojung.png
Dakyung,Jung Dakyung,정다경,Hi-L,South Korea,female_idols/Dakyung_JungDakyung.png
JooA,Lee Juhyun,이주현,Hi-L,South Korea,female_idols/JooA_LeeJuhyun.png
Hayun,Choi Hayun,최하윤,Hi-L,South Korea,female_idols/Hayun_ChoiHayun.webp
Yeseul,Kim Yeseul,김예슬,Hi-L,South Korea,female_idols/Yeseul_KimYeseul.png
Sullyoon,Seol Yoona,설윤아,NMIXX,South Korea,female_idols/Sullyoon_SeolYoona.jpeg
Jinni,Choi Yujin,최윤진,,South Korea,female_idols/Jinni_ChoiYujin.png
Bae,Bae Jinsol,배진솔,NMIXX,South Korea,female_idols/Bae_BaeJinsol.jpeg
Jiwoo,Kim Jiwoo,김지우,NMIXX,South Korea,female_idols/Jiwoo_KimJiwoo.jpeg
Kyujin,Jang Kyujin,장규진,NMIXX,South Korea,female_idols/Kyujin_JangKyujin.jpeg
Mashiro,Sakamoto Mashiro,사카모토 마시로,Kep1er,Japan,female_idols/Mashiro_SakamotoMashiro.jpeg
Hikaru,Ezaki Hikaru,에자키 히카루 ,Kep1er,Japan,female_idols/Hikaru_EzakiHikaru.jpeg
Youngeun,Seo Youngeun,서영은,Kep1er,South Korea,female_idols/Youngeun_SeoYoungeun.jpeg
Dayeon,Kim Dayeon,김다연,Kep1er,South Korea,female_idols/Dayeon_KimDayeon.jpeg
Chaehyun,Kim Chaehyun,김채현,Kep1er,South Korea,female_idols/Chaehyun_KimChaehyun.jpeg
Bahiyyih,Huening Bahiyyih,휴닝바히에,Kep1er,USA,female_idols/Bahiyyih_HueningBahiyyih.jpeg
XiaoTing,Shen Xiao Ting,션샤오팅,Kep1er,China,female_idols/XiaoTing_ShenXiaoTing.jpeg
Sheon,Kim Suyeon,김수연,Billlie,South Korea,female_idols/Sheon_KimSuyeon.jpeg
Gaeul,Kim Gaeul,김가을,IVE,South Korea,female_idols/Gaeul_KimGaeul.jpeg
Rei,Naoi Rei,나오이 레이,IVE,Japan,female_idols/Rei_NaoiRei.jpeg
Liz,Kim Jiwon,김지원,IVE,South Korea,female_idols/Liz_KimJiwon.jpeg
Leeseo,Lee Hyunseo,이현서,IVE,South Korea,female_idols/Leeseo_LeeHyunseo.jpeg
Sitala,Sitala Wongkrachang,시탈라 웡크라창,,Thailand,female_idols/Sitala_SitalaWongkrachang.jpeg
Seoi,Lee Yejin,이예진,H1-KEY,South Korea,female_idols/Seoi_LeeYejin.jpeg
Riina,Lee Seunghyeon,이승현,H1-KEY,South Korea,female_idols/Riina_LeeSeunghyeon.jpeg
Yel,Han Shinyoung,한신영,H1-KEY,South Korea,female_idols/Yel_HanShinyoung.jpeg
Hana,Hayase Hana,하야세 하나,ILY:1,Japan,female_idols/Hana_HayaseHana.png
Ara,Lee Yunji,이윤지,ILY:1,South Korea,female_idols/Ara_LeeYunji.png
Rona,Chang Ching,장찡,ILY:1,Taiwan,female_idols/Rona_ChangChing.png
Ririka,Kishida Ririka,키시다 리리카,ILY:1,Japan,female_idols/Ririka_KishidaRirika.jpeg
Nayu,Kim Yewon,김예원,ILY:1,South Korea,female_idols/Nayu_KimYewon.jpeg
Elva,Lee Yonghwa,이용화,ILY:1,South Korea,female_idols/Elva_LeeYonghwa.png
Lily,Lily Jin Morrow,릴리 진 머로우,NMIXX,Australia,female_idols/Lily_LilyJinMorrow.jpeg
Haewon,Oh Haewon,오해원,NMIXX,South Korea,female_idols/Haewon_OhHaewon.jpeg
Alice,Cheon Jaeyoung,천재영,TRACER,South Korea,female_idols/Alice_CheonJaeyoung.png
Genie,Cho Heejin,조희진,TRACER,South Korea,female_idols/Genie_ChoHeejin.png
Sowon,Nam Soeun,남소은,TRACER,South Korea,female_idols/Sowon_NamSoeun.png
Yubeen,Jin Yubeen,진유빈,TRACER,South Korea,female_idols/Yubeen_JinYubeen.png
Jimin,Won Jimin,원지민,CLASS:y,South Korea,female_idols/Jimin_WonJimin.png
Seonyu,Kim Seonyu,김선유,CLASS:y,South Korea,female_idols/Seonyu_KimSeonyu.png
Hyeju,Hong Hyeju,홍혜주,CLASS:y,South Korea,female_idols/Hyeju_HongHyeju.jpeg
Riwon,Kim Riwon,김리원,CLASS:y,South Korea,female_idols/Riwon_KimRiwon.png
Boeun,Park Boeun,박보은,CLASS:y,South Korea,female_idols/Boeun_ParkBoeun.png
Chaewon,Yoon Chaewon,윤채원,CLASS:y,South Korea,female_idols/Chaewon_YoonChaewon.png
Yunjin,Huh Yunjin,허윤진,LE SSERAFIM,South Korea,female_idols/Yunjin_HuhYunjin.jpeg
Kazuha,Nakamura Kazuha,나카무라 카즈하,LE SSERAFIM,Japan,female_idols/Kazuha_NakamuraKazuha.png
Garam,Kim Garam,김가람,,South Korea,female_idols/Garam_KimGaram.jpeg
Eunchae,Hong Eunchae,홍은채,LE SSERAFIM,South Korea,female_idols/Eunchae_HongEunchae.jpeg
EJ,Kim Eunji,김은지,ALICE,South Korea,female_idols/EJ_KimEunji.png
Chaejeong,Lee Chaejeong,이채정,ALICE,South Korea,female_idols/Chaejeong_LeeChaejeong.png
Via,Kim Via,김비아,FANATICS,South Korea,female_idols/Via_KimVia.png
Rayeon,Lee Rayeon,이나연,FANATICS,South Korea,female_idols/Rayeon_LeeRayeon.jpeg
Chanty,Maria Chantal Videla,마리아 샹탈 비델라,Lapillus,Philippines,female_idols/Chanty_MariaChantalVidela.jpeg
Shana,Nonaka Shana,노나카 샤나,Lapillus,Japan,female_idols/Shana_NonakaShana.png
Yue,Nancy Yang,낸시 양,Lapillus,USA,female_idols/Yue_NancyYang.png
Bessie,Kim Susanna,김수산나,Lapillus,South Korea,female_idols/Bessie_KimSusanna.png
Seowon,Jang Seowon,장서원,Lapillus,South Korea,female_idols/Seowon_JangSeowon.jpeg
Haeun,Lim Haeun,임하은,Lapillus,South Korea,female_idols/Haeun_LimHaeun.png
Hwiseo,Jo Hwihyeon,조휘현,H1-KEY,South Korea,female_idols/Hwiseo_JoHwihyeon.jpeg
Yooyeon,Kim Yooyeon,김유연,tripleS,South Korea,female_idols/Yooyeon_KimYooyeon.jpeg
Seoyeon,Yoon Seoyeon,윤서연,tripleS,South Korea,female_idols/Seoyeon_YoonSeoyeon.jpeg
Jiwoo,Lee Jiwoo,이지우,tripleS,South Korea,female_idols/Jiwoo_LeeJiwoo.jpeg
Hyerin,Jeong Hyerin,정혜린,tripleS,South Korea,female_idols/Hyerin_JeongHyerin.jpeg
Minji,Kim Minji,김민지,NewJeans,South Korea,female_idols/Minji_KimMinji.jpeg
Hanni,Pham Ngoc Han,팜응옥헌,NewJeans,Vietnam,female_idols/Hanni_PhamNgocHan.jpeg
Danielle,Mo Jihye,모지혜,NewJeans,South Korea,female_idols/Danielle_MoJihye.jpeg
Haerin,Kang Haerin,강해린,NewJeans,South Korea,female_idols/Haerin_KangHaerin.jpeg
Hyein,Lee Hyein,이혜인,NewJeans,South Korea,female_idols/Hyein_LeeHyein.jpeg
Chloe,Yun Jiwon,윤지원,Cignature,South Korea,female_idols/Chloe_YunJiwon.jpeg
Dohee,Kwon Dohee,권도희,Cignature,South Korea,female_idols/Dohee_KwonDohee.png
