Stage_Name,Full_Name,Korean_Name,Group,Country,File_Name
Shin Hyesung,Jung Pilkyo,정필교,Shinhwa,South Korea,male_idolsV2/ShinHyesung_JungPilkyo.jpeg
Jun Jin,Park Choongjae,박충재,Shinhwa,South Korea,male_idolsV2/JunJin_ParkChoongjae.png
Andy,Lee Sunho,이선호,Shinhwa,South Korea,male_idolsV2/Andy_LeeSunho.png
Tan,Choi Seokwon,최석원,Ciipher,South Korea,male_idolsV2/Tan_ChoiSeokwon.png
Hwi,Lee Choonghyun,이충현,Ciipher,South Korea,male_idolsV2/Hwi_LeeChoonghyun.png
Hyunbin,Moon Hyunbin,문현빈,Ciipher,South Korea,male_idolsV2/Hyunbin_MoonHyunbin.png
Keita,Terazono Keita,테라조노 케이타,Ciipher,Japan,male_idolsV2/Keita_TerazonoKeita.jpeg
TAG,Yeom Taekyun,염태균,ONE PACT,South Korea,male_idolsV2/TAG_YeomTaekyun.png
Dohwan,Gil Dohwan,길도환,Ciipher,South Korea,male_idolsV2/Dohwan_GilDohwan.png
Lien,Shimada Sho,시마다 쇼,Mirae,Japan,male_idolsV2/Lien_ShimadaSho.jpeg
Junhyuk,Lee Junhyuk,이준혁,Mirae,South Korea,male_idolsV2/Junhyuk_LeeJunhyuk.jpeg
Douhyun,Yoo Douhyun,유도현,Mirae,South Korea,male_idolsV2/Douhyun_YooDouhyun.jpeg
Khael,Lee Sangmin,이상민,Mirae,South Korea,male_idolsV2/Khael_LeeSangmin.jpeg
Siyoung,Park Siyoung,박시영,Mirae,South Korea,male_idolsV2/Siyoung_ParkSiyoung.jpeg
Yubin,Jang Yubin,장유빈,Mirae,South Korea,male_idolsV2/Yubin_JangYubin.jpeg
Juhan,Hong Seunghyun,홍승현,BLITZERS,South Korea,male_idolsV2/Juhan_HongSeunghyun.png
Jinhwa,Choi Jinhwa,최진화,BLITZERS,South Korea,male_idolsV2/Jinhwa_ChoiJinhwa.png
Sya,Lee Junyoung,이준영,BLITZERS,South Korea,male_idolsV2/Sya_LeeJunyoung.png
Lutan,Choi Gyeongseok,최경석,BLITZERS,South Korea,male_idolsV2/Lutan_ChoiGyeongseok.png
Wooju,Cho Wooju,조우주,BLITZERS,South Korea,male_idolsV2/Wooju_ChoWooju.png
Go_U,Jang Junho,고유,BLITZERS,South Korea,male_idolsV2/Go_U_JangJunho.jpeg
Chris,Han Chris,한 크리스,BLITZERS,South Korea,male_idolsV2/Chris_HanChris.jpeg
Andy,Lui Chunyeung,루이쯔양,7 O'clock,Hong Kong,male_idolsV2/Andy_LuiChunyeung.png
Hangyeom,Song Hangyeom,송한겸,OMEGA X,South Korea,male_idolsV2/Hangyeom_SongHangyeom.png
Hyun,Park Sunghyun,박성현,7 O'clock,South Korea,male_idolsV2/Hyun_ParkSunghyun.png
2Soul,Kim Younghoon,김영훈,7 O'clock,South Korea,male_idolsV2/2Soul_KimYounghoon.jpeg
Jeonggyu,Lim Jeonggyu,임정규,7 O'clock,South Korea,male_idolsV2/Jeonggyu_LimJeonggyu.png
Taeyoung,Kim Taeyoung,김태영,7 O'clock,South Korea,male_idolsV2/Taeyoung_KimTaeyoung.webp
Rui,Jang Rui,장루이,7 O'clock,South Korea,male_idolsV2/Rui_JangRui.png
Geonu,Lee Geonwoo,이건우,JUST B,South Korea,male_idolsV2/Geonu_LeeGeonwoo.webp
Bain,Song Byeonghee,송병희,JUST B,South Korea,male_idolsV2/Bain_SongByeonghee.jpeg
Lim Jimin,Lim Jimin,임지민,JUST B,South Korea,male_idolsV2/LimJimin_LimJimin.jpeg
JM,Chu Jimin,추지민,JUST B,South Korea,male_idolsV2/JM_ChuJimin.webp
Sangwoo,Kim Sangwoo,김상우,JUST B,South Korea,male_idolsV2/Sangwoo_KimSangwoo.jpeg
Steven,Kim Steven,킴 스티븐,Luminous,South Korea,male_idolsV2/Steven_KimSteven.png
Suil,Ma Suil,마수일,Luminous,South Korea,male_idolsV2/Suil_MaSuil.png
Youngbin,Jeong Youngbin,정영빈,Luminous,South Korea,male_idolsV2/Youngbin_JeongYoungbin.png
Woobin,Jeong Woobin,정우빈,Luminous,South Korea,male_idolsV2/Woobin_JeongWoobin.png
Wish,Kwak Dawit,곽다윗,EPEX,South Korea,male_idolsV2/Wish_KwakDawit.jpeg
Keum,Keum Donghyun,금동현,EPEX,South Korea,male_idolsV2/Keum_KeumDonghyun.jpeg
Mu,Suh Kyungmin,서경민,EPEX,South Korea,male_idolsV2/Mu_SuhKyungmin.jpeg
A-min,Cho Minwoo,조민우,EPEX,South Korea,male_idolsV2/A-min_ChoMinwoo.jpeg
Baek Seung,Kim Hyunwoo,김현우,EPEX,South Korea,male_idolsV2/BaekSeung_KimHyunwoo.jpeg
Ayden,Kwon Yejun,권예준,EPEX,South Korea,male_idolsV2/Ayden_KwonYejun.jpeg
Yewang,Seo Yewang,서예왕,EPEX,South Korea,male_idolsV2/Yewang_SeoYewang.jpeg
Jeff,Lee Jaeho,이재호,EPEX,South Korea,male_idolsV2/Jeff_LeeJaeho.jpeg
Hanbin,Ngo Ngoc Hung,응오 응옥 흥,TEMPEST,Vietnam,male_idolsV2/Hanbin_NgoNgocHung.jpeg
Hyungseop,Ahn Hyungseop,안형섭,TEMPEST,South Korea,male_idolsV2/Hyungseop_AhnHyungseop.jpeg
